id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid02ertMqxNEBzHDXqizm5AFoVvSjkqdKrrjQm5BHMbkNF4eAjhqmEYKSHWTqth1V12Yl,Pensilia,0,13,1,0,0,0,0,0,14,1,"MUA 1 THERMAGE/HIFU TẶNG 1 TIÊ.M TRẺ HÓA, SĂN CHẮC DA Tạm biệt lão hóa da, đón Valentine rực rỡ. Thay lời muốn nói, Pensilia gửi tặng nàng ngàn yêu thương, làn da tươi trẻ không khuyết điểm cùng ưu đãi siêu hấp dẫn mà chỉ cần đến là có ngay. Sự kết hợp giữa Thermage/Hifu và H.A đem đến một liệu pháp trẻ hóa làn da toàn diện: Da mướt mịn, căng bóng, se khít lỗ chân lông Tăng độ săn chắc, đàn hồi, xóa mờ các nếp nhăn Gương mặt thon gọn không nọng mỡ, đường viền góc hàm rõ nét Hiệu quả nâng cơ rõ rệt Trực tiếp Bác sĩ chuyên khoa Da liễu giàu kinh nghiệm thăm khám và lên phác đồ điều trị riêng.   Đón ngày lễ tình yêu, nhân đôi sắc đẹp, tỏa sáng mọi khoảnh khắc. Đăng ký nhận ngay ưu đãi đặc biệt này nhé! ------------------------Đặt lịch  Hotline: 0938 777 885/ 0924 777 885Mở cửa từ 9h - 19h30 mỗi ngày• Pensilia Hồ Chí Minh:  + 413- 415 Nguyễn Đình Chiểu, Phường 5, Quận 3  + 10 Trương Quyền, Phường Võ Thị Sáu, Quận 3 ( Tạm thời đóng cửa sửa chữa và nâng cấp)• Pensilia Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, TP. Biên Hòa.• Pensilia Vũng Tàu: 187 Lê Lợi, Phường Thắng Nhì, Tp. Vũng Tàu#pensilia #BsNguyenPhuongThao #uudai #trehoada #thermage",2023-02-09T00:00:00,[],https://scontent.fsgn2-6.fna.fbcdn.net/v/t39.30808-6/329996778_1261249721413492_7378596247918337996_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6FsVi5mmcxgAX96Srcy&_nc_ht=scontent.fsgn2-6.fna&oh=00_AfDRuhir_SdnPALPPsWCe7qlnuBB5sSuuP9f62FfSJzdIw&oe=66042D5B,https://www.facebook.com/pensilia/posts/pfbid02ertMqxNEBzHDXqizm5AFoVvSjkqdKrrjQm5BHMbkNF4eAjhqmEYKSHWTqth1V12Yl?__cft__[0]=AZU8lxi2S1BdJv9tL8TInI0ohWsD7qpnS-bo_gUYF33Yq228rXLCpFXmCe3TC0Rvu-ycB215vUSah4ziFM9RHuIAP_GGn10f0o_tBKNPMoVgileWOqdnLweKxb0ZCql_yJzIJgxwhJEecPidefp5BXgxDXzR3eEOGr4fUiKqnxYWWbRbTk_dssMEFTX9EufQXOLy0fZk7Q9fgoWZEsIS3O3k&__tn__=%2CO%2CP-R
499085502403034,Pensilia,2,25,8,0,7,0,0,0,40,5,tr.ẻ hóa cô bé,2023-02-09T00:00:00,['blob:https://www.facebook.com/322d3615-67f9-4e61-8ee4-6b11fb1ef618'],https://scontent.fsgn2-11.fna.fbcdn.net/v/t15.5256-10/330085878_565357812295181_4573473255135887253_n.jpg?stp=dst-jpg_p960x960&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=B21wUyj8vC0AX8_yeaE&_nc_oc=AdiBqS3BVBR2f4gieQxuJrRdPd7arsXYd_v1aawKtQwrGcxU5lWJ6icmuw1e7yKPZyw&_nc_ht=scontent.fsgn2-11.fna&oh=00_AfAsvD2t3ljPbXZkPSltHPCXHpyn11uXw_eRQOvNzsBi6w&oe=6602D155,https://www.facebook.com/pensilia/videos/499085502403034/?__cft__[0]=AZW7RT_slwbtyj0Vtrbxjm1ulYYUMSo4-dZxix1_P1pjle46EcIC-UpJiHl11SAKUItcPs6wIoYDnBammDqXxN_NcKiV0MdCu5fjs4JTw0im3uBAfLprHXdfw6ZsLzExkV-5bMvrmlXkquFUWDgxzpFlezh0xKLn0q-y0Hx6XL8-lqSA_0sAItFq36c06vrKaiu5UF2svIsN56VJMPvx2OBt&__tn__=%2CO%2CP-R
1992895427768777,Pensilia,13,447,38,0,0,0,0,0,485,58,"Ná.m tái phát, nguyên nhân và giải pháp | Bs CK2, Da liễu Nguyễn Phương Thảo.#namda #pensilia #BsNguyenPhuongThao #dalieu #namtaiphat",2023-02-08T00:00:00,['blob:https://www.facebook.com/c3ad7dcc-9113-4e4e-8f33-64087b29dc56'],https://scontent.fsgn2-11.fna.fbcdn.net/v/t15.5256-10/330093565_714069646876268_7708273944990902719_n.jpg?stp=dst-jpg_p960x960&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=LyldpD3fWtMAX9DoypD&_nc_ht=scontent.fsgn2-11.fna&oh=00_AfB5B0XEPlM0qr-x2WbGE4kT25vRbf9q4u5tbMTEpMnElg&oe=66042B76 https://static.xx.fbcdn.net/rsrc.php/v3/yJ/r/Iv05TWEU8Ed.png https://static.xx.fbcdn.net/rsrc.php/v3/yJ/r/Iv05TWEU8Ed.png https://scontent.fsgn2-7.fna.fbcdn.net/v/t39.1997-6/319996995_3227218984208474_2807927502985738619_n.webp?stp=dst-webp_s168x128&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3IhoiH5ZlAEAX9XP86x&_nc_ht=scontent.fsgn2-7.fna&oh=00_AfAcWFLJW4IhWyfa8Gyp6tciXBNlfdDNa0erdUUxRmV37A&oe=6603BAA9,https://www.facebook.com/pensilia/videos/1992895427768777/?__cft__[0]=AZV3bv6-WLb58ByQaEK5UGGbt6ZPjcJb42_VbV3qG-fjrHUGQMeHVPNdIciKgLrBg4-o92K6xPdxT0jDBPiIwKPD4shYdIfQRLt044NJH9tqlwDZBSPYEg3PZq_5m-V45U6_kJ15XVOESKO0B_VwLR0soNNmt9Ci3Aump4nvTSlar_XKSbQ5uhJPDfVMxOf9DMmB2IFnScR29o1-KAbl-y4ETmnxeTp12-M1yEQZklsgVg&__tn__=%2CO%2CP-R
pfbid02buRiH15AVFNbi15BSt3E9hqPwb8D1h9dJ2PGBpmoiaLHGEgZVAkoP9t51x75FYs1l,Pensilia,1,9,2,0,0,0,0,0,11,1," THÔNG BÁO CHƯƠNG TRÌNH HỖ TRỢ CHO BỆNH NHÂN MẮC BỆNH BẠCH BIẾNPensilia sẽ tài trợ miễn phí điều trị cho 20 khách hàng đầu tiên đăng ký. Sau khi chốt danh sách, với những bệnh nhận không nằm trong 20 khách hàng đầu tiên thì Pensilia sẽ tặng miễn phí lần đầu điều trị trong tháng 2 và tháng 3/2023. Pensilia đã rất thành công trong điều trị mất sắc tố do Laser hoặc điều trị peel lột da sai, nay Pensilia mở rộng điều trị mất sắc tố do bạch biến - là một dạng mất sắc tố tự nhiên do rối loạn di truyền, đột biến Gen.Pensilia vừa nhập máy chuyên kích thích Melanin, chuyên điều trị mất sắc tố. Phối kết hợp với các công nghệ cao Pensilia đã có để ra một liệu trình hiệu quả nhất. Thân mời các khách hàng đang có liệu trình điều trị bạch biến, mất sắc tố đến Pensilia để điều trị sớm với sự phối hợp của công nghệ mới nhé. Nhanh tay IB hoặc đăng ký ngay tại link bên dưới ------------------------Đặt lịch  Hotline: 0938 777 885/ 0924 777 885#pensilia #BsNguyenPhuongThao #chamsocda #dieutribachbien",2023-02-08T00:00:00,[],https://scontent.fsgn2-10.fna.fbcdn.net/v/t39.30808-6/329685657_739789844129112_1936231436030996945_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=yC-4LFzPV4MAX-ByDJq&_nc_ht=scontent.fsgn2-10.fna&oh=00_AfD72cVG1yEQPw26buZn-EQT8d8-nKIk3c1-uqMTGg6H7A&oe=6603B6B0 https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png https://external.fsgn2-7.fna.fbcdn.net/emg1/v/t13/2779664934215430787?url=https%3A%2F%2Fssl.gstatic.com%2Fimages%2Fbranding%2Fgooglelogo%2F2x%2Fgooglelogo_color_74x24dp.png&fb_obo=1&utld=gstatic.com&stp=c0.5000x0.5000f_dst-emg0_p48x48_q75&ccb=13-1&oh=06_AbHHjf3TZs-_Vu4ZjRy90cXZs7d_8vs0H7k4ayf2VMkEmQ&oe=660041CC&_nc_sid=139b9a,https://www.facebook.com/pensilia/posts/pfbid02buRiH15AVFNbi15BSt3E9hqPwb8D1h9dJ2PGBpmoiaLHGEgZVAkoP9t51x75FYs1l?__cft__[0]=AZWn-fB8i-cvyxabS3uv8ehwapHfj_Q3ctxRGB9FwnrEVoRx9SDBJ6efilav6ATG3G2PApuI5URLZRk8CXyMpSDq474YcRhDYkb9WrBVLUNNvBhQ96m7RbYNVWqIWlSqIMj4LhBNqMnqMDVyT0v0O6p6yDn8gxEFWTajGGuETUImRsqEeE-luLVaGGSvVtaQvnsnaSf6N8sTNtKCwXI1J9QF&__tn__=%2CO%2CP-R
pfbid02zAcmjufUmMBcNvh6ANJNykZHk7vwakr81dr832eGrDvH5EJh94CDTUdns87krJAhl,Pensilia,0,9,0,0,0,0,0,0,9,2,,2023-02-08T00:00:00,[],,https://www.facebook.com/pensilia/posts/pfbid02zAcmjufUmMBcNvh6ANJNykZHk7vwakr81dr832eGrDvH5EJh94CDTUdns87krJAhl?__cft__[0]=AZWhZuj7qR58Hb8Ggxy3hRt6aXrvDLlvgta4NnrDHvyMIHXz3f5i-di_AAcv_q_4b51pd_s4QQ4WS4u4vAZY7izj9KSNYCtd0VjHGU3Z0zL-1_9vnynLOO1ZbsbFpoZeQypVEoQ_K4qsu5MufHklqddByu0im1xlvgz_-xwKCZIycP73tdc2E3P1F7MV1x9_iMpkzick_Jpwt3R2mki_GKR-&__tn__=%2CO%2CP-R
pfbid0R6LrFGeKP9dR7ZfXKXgMQauHV1AbdVxGVJoM6oW7UBfkfcsuY7a26ncPaE35yKa9l,Pensilia,0,5,0,0,0,0,0,0,5,0,"Đàn ông ưa đi làm đẹp,Lộng lẫy với mỗi bước chân.Vẻ ngoài sáng sủa, quyến rũ,Tạo độc lập, tự tin, bản lĩnh.Những chiếc quần áo trang nhã,Một cái nón, một đôi giày.Chăm chút tóc, chăm sóc da,Làm cho mình trở nên tự tin hơn.Đàn ông nên chăm sóc thể xác,Ăn uống khoa học, cảm thấy tươi cười.Rèn luyện tinh thần, trí tuệ,Để cảm thấy hạnh phúc, tự do.Vậy thì, đàn ông nên đi làm đẹp,Không chỉ về ngoại hình mà còn trong lòng.Để sống một cuộc đời đầy tràn đầy,Với sức khỏe, tình thân, tinh thần tốt đẹp.#pensilia #BsNguyenPhuongThao #danonglamdep",2023-02-08T00:00:00,[],https://scontent.fsgn2-9.fna.fbcdn.net/v/t39.30808-6/329456293_5895077910609252_3785414946974849650_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=--vnTja60IMAX9XDv3K&_nc_ht=scontent.fsgn2-9.fna&oh=00_AfDp4zQ0mCO0bwcIxIWHElpu8pfxxnOZAEt7hvId_feMQw&oe=660333B6,https://www.facebook.com/pensilia/posts/pfbid0R6LrFGeKP9dR7ZfXKXgMQauHV1AbdVxGVJoM6oW7UBfkfcsuY7a26ncPaE35yKa9l?__cft__[0]=AZWYpor09q2Kv9yr9aBvQ8X16Dtxqz5idPkyygAmFMXYdfJbSbcxtx-uzXAnrHCVuK46p05DB3tpV6vdBbDzz6KGgBEi4sGK2Li13VISBJDslDy1j15fbQHVGVVgL7Ne-QurTk-2L7Vm5LZ6efQlSyeGC87vc-cjJXyDiCsLz1H0nO2s7HjH_N2KWKvMxSnXeTRUs0BVFLzMWYkeD-JpK6b9&__tn__=%2CO%2CP-R
pfbid0nBH6Kyoh798nChaAVaZp1gtP7Kq5dCMWbqrcyK3HnryTrmbQbzmQ2XEKYYBE29nal,Pensilia,0,18,0,0,0,0,0,0,18,0,"Đừng quên tại Pensilia còn có mảng Phẫ.u thuật thẩm mỹ nàng nhé! Ít up tin nên các chị em hầu như không biết là Pensilia có Team bs Phẫ.u thuật tạo hình thẩm mỹ rất xịn nha. Mỗi bác sĩ, mỗi Team Bs sẽ chuyên biệt một vùng, nên chất lượng mổ và mức độ thẩm mỹ đẹp, an toàn, hiệu quả được nâng lên tối ưu nhất. - Team chuyên nhấn mí.- Team chuyên mũi, cắ.t mí, cắ.t môi.- Team chuyên ngự.c, bụng.- Team chuyên vùng kín.- Team chuyên m.ỡNên chị em nào có nhu cầu phẫ.u thuật thì liên hệ ngay Pensilia nhé!  --------------------------------PHÒNG KHÁM DA LIỄU THẨM MỸ PENSILIA BEAUTY CLINIC CHUYÊN KHOA DA LIỄUChịu trách nhiệm chuyên môn kỹ thuật: Bác sĩ CK II Nguyễn Phương Thảo, CCHN số 0037003/HCM-CCHN.Giấy phép hoạt động khám chữa bệnh da liễu số 09422/HCM-GPHD do sở Y tế Tp. HCM cấp. CHUYÊN KHOA THẨM MỸChịu trách nhiệm chuyên môn kỹ thuật: Bác sĩ Võ Văn Minh, CCHN số 011143/HCM-CCHN.Giấy phép hoạt động khám chữa bệnh thẩm mỹ số 05026/HCM-GPHD do sở Y tế Tp. HCM cấp.#Pensilia #BsNguyenPhuongThao #phauthuatthammy",2023-02-07T00:00:00,[],https://scontent.fsgn2-11.fna.fbcdn.net/v/t39.30808-6/329375143_896600748208328_956300504197064710_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5zLFDI9TH6IAX_lafUR&_nc_ht=scontent.fsgn2-11.fna&oh=00_AfCtG9vaPb0_omIDV4p86MzoMos5cnUcIh5eN54DYA-i0A&oe=6603BFE4 https://scontent.fsgn2-7.fna.fbcdn.net/v/t39.30808-6/329254336_911266383558545_4218875277339325361_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=byZ9iQZzIdEAX9I-Qwb&_nc_ht=scontent.fsgn2-7.fna&oh=00_AfCiFClRKvR04AWv8jNkoYkHF6r8ayxm3rif_0Il-qPQmQ&oe=6603E963 https://scontent.fsgn2-10.fna.fbcdn.net/v/t39.30808-6/328792864_2151947655014679_7949619099413405977_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=UhelPL4uC9QAX8HTv9L&_nc_ht=scontent.fsgn2-10.fna&oh=00_AfCO-6wNBwjHhWPK-CqRHoabcBza9iLl-3nzDe-7eWmvFg&oe=66038786,https://www.facebook.com/pensilia/posts/pfbid0nBH6Kyoh798nChaAVaZp1gtP7Kq5dCMWbqrcyK3HnryTrmbQbzmQ2XEKYYBE29nal?__cft__[0]=AZW1zekrGNtjYS-wPQPXRyTd9yFiwBczWM_sgzEZupAsuMPd6rPiMV5YvxS4GCZQ_a529LE2xArmP9zis_UkPPO6RtiMCBMilg1dlzXiIk_c6jQwkdPWhvul8dXV4FS8EUg5KVLIQ3Aec5pHzx8cHfi_uQib0oCI6tT4PNRHZsLviK8cEjcZYDapGb-XD8Fz5Dak1CBzHVznC528k0RjgHbb&__tn__=%2CO%2CP-R
583482393304904,Pensilia,4,65,15,0,6,0,0,0,86,17,"Phục hồi cơ thể cho phụ nữ sau sinh: Hôm nay nói về Bụng - rạn da, thừa da, chùng da, m.ỡ thừa, sa trễ, thoát vị thành bụng.Deal hot: 3 suất Giảm 50% cho hút m.ỡ, tạo hình bụng",2023-02-07T00:00:00,['blob:https://www.facebook.com/9bc2982f-178a-430d-9e3e-22662773b6c2'],https://scontent.fsgn2-6.fna.fbcdn.net/v/t15.5256-10/328567452_1318135315705733_621963257366507323_n.jpg?stp=dst-jpg_p960x960&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CwjouUEiRasAX_dtB8-&_nc_ht=scontent.fsgn2-6.fna&oh=00_AfDuxkUqeCtoFc5lOhzt14m9vsw3R_uV4sPWBdkCH08j-Q&oe=6603F3DE,https://www.facebook.com/pensilia/videos/583482393304904/?__cft__[0]=AZUaX8H4dCt5scTAkDrwZjMbnOgdGs9deWPkLJC1r0bVp9_kFr72yHJvFMAxNIm3_D2gQU629tN22oJWsXhWix8eQxJIhzpez3jEBXINiaD6kICwnT_iYoT4VvFetgdtXi5KiXBUatrKGZEZyHRcG8-XuaCeEQnwTp5uwPUacZ_suj7ToluKLjtwoiOf7kVEn0lNwhB4PO5S1EFB9n7Bjn5k&__tn__=%2CO%2CP-R
pfbid0zkh85bgRgkkJb64sRETy9Av2svFXq4Sp6MDfqSLZ3xjoVxQgTVqbZq9BYRiKDJfhl,Pensilia,0,38,2,0,0,0,0,0,40,0,"LÀN DA ẢNH HƯỞNG THẾ NÀO TỚI THÀNH CÔNG CỦA PHỤ NỮ HIỆN ĐẠI ?Một làn da đẹp có nghĩa là đủ mịn màng, đàn hồi tốt, đều màu, không đốm đen, sáng hồng tự nhiên, không lộ rõ mạch máu. Mà có được điều đó thì không dễ dàng, đó là kết quả của một thời gian dài chăm bẵm, ""cưng chiều"" làn da đó các nàng.Ngày nay, sở hữu một làn da đẹp mang đến cho chúng ta rất nhiều lợi thế. Câu chuyện thực tế của một khách hàng chia sẻ rằng: Lúc lười chăm da thì vừa thất nghiệp, vừa không có người yêu. Đến lúc được BS nhà Pensilia tư vấn liệu trình chăm sóc da xong, da đẹp lên thì cái gì cũng tốt. Có người yêu này, và còn được mấy shop mỹ phẩm mời chụp hình quảng cáo vì da đẹp nữa chứ. Thực ra, làn da mịn màng, tươi tắn khiến chúng ta tự tin hơn, giàu năng lượng hơn. Khi bản thân xinh đẹp, ta tự khắc giám thể hiện bản thân, như vậy thì thành công đến cũng đúng thôi!Khi bạn trẻ đẹp, ra xã hội bạn tự tin, về nhà bạn vui vẻ. Thế mới nói, đẹp da đổi vận là có thật đó. Để giữ nét đẹp thanh xuân, chị em cần yêu thương bản thân nhiều hơn và lựa chọn những phương pháp đúng đắn, khoa học giúp bảo vệ và trẻ hóa làn da nhé!------------------------Đặt lịch  Hotline: 0938 777 885/ 0924 777 885#pensilia #BsNguyenPhuongThao #chamsocda #lamdep",2023-02-07T00:00:00,[],https://scontent.fsgn2-9.fna.fbcdn.net/v/t39.30808-6/329382350_899260158064307_6687514232492577710_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GmWtKjbOB0kAX8eCNFz&_nc_ht=scontent.fsgn2-9.fna&oh=00_AfD-_QkQRKCaY6d3ZVEXbSX-RIeKFT6CoI0f7_YhxXvGZA&oe=6603E266,https://www.facebook.com/pensilia/posts/pfbid0zkh85bgRgkkJb64sRETy9Av2svFXq4Sp6MDfqSLZ3xjoVxQgTVqbZq9BYRiKDJfhl?__cft__[0]=AZWlic5MbwoYocKVMkVAR1Y9niZ3Tz7GRO5Eg47Q1XEX9enJ5NlEvutzzZlUf_rQL_ObE2dm8kRO43NeTqaeTTxKTJZ_G0ZHDjamJECAVc_qKrDOmB5jBfKady8WnVISCgsBlEOyrN4aKUZoyuOpgcGGRRYaGv1koWJ_n5GjRQx_PMbgUbg2W2rv2nq-yDLGsI_mZ-l4sHW0bJuKhAF_C6Kr&__tn__=%2CO%2CP-R
742113940767319,Pensilia,9,122,16,0,0,0,0,0,138,41,"Sẹ.o lồ.i nguyên nhân và phương pháp điều tr.ị | Bs CK2, Nguyễn Phương Thảo",2023-02-06T00:00:00,['blob:https://www.facebook.com/f96aefad-1981-4480-809e-0f42473aee87'],https://scontent.fsgn2-9.fna.fbcdn.net/v/t15.5256-10/325690757_888450272496980_4502479832401285647_n.jpg?stp=dst-jpg_p960x960&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=D-2dxjtPay8AX8NMQje&_nc_ht=scontent.fsgn2-9.fna&oh=00_AfBclZsVx8_RtxhUqlYGXhA9KEyogbbr9WTOkjJy3SurLA&oe=6603FA26 https://scontent.fsgn2-6.fna.fbcdn.net/v/t1.6435-1/89545483_893311727769393_1638855259822489600_n.jpg?stp=dst-jpg_p100x100&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ImmNRSO3Dh8AX9eAD-L&_nc_ht=scontent.fsgn2-6.fna&oh=00_AfBrdEC4SJz8U_nTACHpPpsm83lX0phFt1tPc_85Gk9CvQ&oe=6626565F,https://www.facebook.com/pensilia/videos/742113940767319/?__cft__[0]=AZWehxyIsE7bvEmbZN6fA5qsh94Ds0BpWJdfUScgb9oAb0Qz4AK2QkDaWB2IvZA1-M9f0E7JdH52cSMFPmsFJCvo9M-rRoTrqCjHcGrUfP6hw3bph-l4Su59GwpUXwqm2ZJlOkHJIrAmU4vc4fhZA0nNGQD1hgHu4JMwqbmpav1ON1_iFcEhsbIe94_5RX5XvRTiJthN8DL5AEZrupDtIfW3i8i5OZJhVYtB4uviMP201Q&__tn__=%2CO%2CP-R
pfbid02z6uSAFeF3CSMUNQ1F22ZjpjJTrMFtxSBdkRtrhbXCpcRApxYG5ig9uxiMtn1cp6ql,Pensilia,0,9,3,0,0,0,0,0,12,3,"Da mặt bị đỏ là biểu hiện cho thấy bạn đang gặp phải một số vấn đề về da liễu. Tình trạng này xuất hiện ở mọi lứa tuổi và không ngoại trừ bất kỳ ai. Tham khảo bài viết sau đây để tìm hiểu ngay nguyên nhân của tình trạng này: - Sự bất thường của mạch máu vùng mặt là yếu tố chính gây ra tình trạng da mặt kích ứng. Điều này là nguyên nhân dẫn đến các triệu chứng như nổi ửng đỏ trên da, nóng bừng và nổi mạch máu. - Theo nhiều chuyên gia, da mặt bị đỏ rát còn có liên quan đến yếu tố di truyền. Điều này được biểu hiện rõ rệt khi bạn tiếp xúc với ánh sáng mặt trời; ăn đồ cay nóng; uống đồ có cồn,….Trị đỏ da mặt với yếu tố này thường tốn nhiều thời gian và công sức hơn so với các nguyên nhân thông thường.- Sử dụng mỹ phẩm lột tẩy, chẳng hạn như retinol, corticoid, AHA, BHA quá nồng độ hoặc sử dụng trong thời gian dài là nguyên nhân khiến nền da yếu, da mặt bị đỏ. Theo bác sĩ da liễu Nguyễn Phương Thảo, tình trạng đỏ da, mỏng da, xuất hiện mạch máu liti dưới da do sử dụng retinol và mỹ phẩm lột tẩy tiềm ẩn nguy cơ nám da rất cao nếu không điều trị đỏ da mặt kịp thời.- Dị ứng thời tiết, thời tiết có tác động trực tiếp đến làn da, nhất là những người có làn da nhạy cảm. Đặc biệt, vào những ngày thời tiết thay đổi đột ngột, tình trạng đỏ da mặt còn có thể diễn ra một cách mạnh mẽ hơn.  Nguyên nhân chính gây ra đỏ da mặt là tình trạng bất thường của mạch máu nên phải sử dụng các dạng Laser chuyên về mạch máu mới hiệu quả. Phòng khám da liễu Pensilia là phòng khám đầu tiên sở hữu công nghệ laser đồng ánh sáng kép trị đỏ da, mạch máu tăng sinh dưới da đầu tiên tại Việt Nam. Giúp loại bỏ triệt để các tổn thương sắc tố sâu bên trong da hiệu quả, an toàn, không gây kích ứng và hồi phục nhanh. Nếu bạn đang gặp phải tình trạng đỏ da mặt, nổi mạch máu dưới da, đừng ngần ngại đặt lịch hẹn thăm khám và tư vấn ngay.------------------------Đặt lịch  Hotline: 0938 777 885/ 0924 777 885#pensilia #BsNguyenPhuongThao #dieutridoda",2023-02-04T00:00:00,[],https://scontent.fsgn2-4.fna.fbcdn.net/v/t39.30808-6/329039318_711925997273149_960888314543715988_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=IKS5JHuUt5kAX_BlzK-&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfC4JVtS38C77e3dSzOL56csCQDWC5sRQPfGqMcN-0ZZiQ&oe=660431CA,https://www.facebook.com/pensilia/posts/pfbid02z6uSAFeF3CSMUNQ1F22ZjpjJTrMFtxSBdkRtrhbXCpcRApxYG5ig9uxiMtn1cp6ql?__cft__[0]=AZX2imDX6NxsHSYKftqVycmARfxf0zs7WPw2QuwtL58VrwDok4inqfQMdo_-tPhdAqmjirOEvd7llD_kP-WtUkZfttXw6_kVqWVppFr4zg6joF7Omu4wXAhmQrqcuFfIKEhVfg9vo-_IevvcOA-gCpRjWm_ZtzWNKzfuXJXBfLu_r3_Luc16bkI0nJEg9iBFX6AOPmP-gu3eR1761VKfGhL1&__tn__=%2CO%2CP-R
pfbid0obQNm9j7QDmHBVXk3bfYLctMSxf5NdBm3hLyhngcXYR691MoqYjypawqAEuvLZV4l,Pensilia,0,6,0,0,0,0,0,0,6,1,,2023-02-03T00:00:00,['https://video.fsgn2-7.fna.fbcdn.net/v/t42.1790-2/407038566_607474821457402_2813934389994327791_n.mp4?_nc_cat=100&ccb=1-7&_nc_sid=55d0d3&efg=eyJybHIiOjQ4OSwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIiwidmlkZW9faWQiOjczMzYzMTcxODM1NTMxMX0%3D&_nc_ohc=eR69zP7ilRsAX9SaWk6&rl=489&vabr=272&_nc_ht=video.fsgn2-7.fna&oh=00_AfBhTXFPN1U6d_7EWstmaLdDXcbvC_P3t4FU-x-wnvk6lg&oe=66042EA0'],https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png,https://www.facebook.com/pensilia/posts/pfbid0obQNm9j7QDmHBVXk3bfYLctMSxf5NdBm3hLyhngcXYR691MoqYjypawqAEuvLZV4l?__cft__[0]=AZUhuPe5k7Ykfrtd6segbqUAANTOuFDsKEZLHjiyluJuKZeUeJ66oBa_d59eeDQNg4SRvlJ4R_8Q96PhtIeNwRyE7kbxX6rbbrqK6e-hZhX6G81xexse3-1Ha4s6it5kDkRa1BSkeO2vUoX4oPXUvb3GPaeYdzhqF727gLjRBWFjipLeA66UsM_xbCwR1kDEplJVQPWcjJJVwl8UETQi_mcX&__tn__=%2CO%2CP-R
