Unnamed: 0	id	aspect_words	keywords	calculated_alga	aspect_id	keyword_id	aspects
2030	103	da	sức	-0.3967602785148258	317	2030	beauty_treatment
2031	104	bác_sĩ	hẹn	0.0	318	2031	healthcare
2032	104	bác_sĩ	bác_sĩ	0.0	318	2032	healthcare
2033	104	bác_sĩ	tâm_địa_ko	0.0	318	2033	healthcare
2034	104	bác_sĩ	đồng_tiền	0.0	318	2034	healthcare
2035	104	không	tâm_địa_ko	0.8384440361997836	319	2035	unknown
2036	104	không	đồng_tiền	0.8384440361997836	319	2036	unknown
2037	104	không	không	0.8384440361997836	319	2037	unknown
2038	104	không	sức_khỏe	0.8384440361997836	319	2038	unknown
2039	104	không	khách_hàng	0.8384440361997836	319	2039	unknown
2040	104	khách_hàng	không	0.8384440361997836	320	2040	customer_service
2041	104	khách_hàng	sức_khỏe	0.8384440361997836	320	2041	customer_service
2042	104	khách_hàng	khách_hàng	0.8384440361997836	320	2042	customer_service
2043	105	dịch_vụ	dịch_vụ	-0.72495024847373	321	2043	customer_service
2044	105	dịch_vụ	đắt_đỏ	-0.72495024847373	321	2044	customer_service
2045	105	dịch_vụ	chất_lượng	-0.72495024847373	321	2045	customer_service
2046	105	chất_lượng	dịch_vụ	0.041987590595258	322	2046	product_and_quality
2047	105	chất_lượng	đắt_đỏ	0.041987590595258	322	2047	product_and_quality
2048	105	chất_lượng	chất_lượng	0.041987590595258	322	2048	product_and_quality
2049	105	chất_lượng	không	0.041987590595258	322	2049	product_and_quality
2050	105	chất_lượng	tiền	0.041987590595258	322	2050	product_and_quality
2051	105	không	đắt_đỏ	0.041987590595258	323	2051	unknown
2052	105	không	chất_lượng	0.041987590595258	323	2052	unknown
2053	105	không	không	0.041987590595258	323	2053	unknown
2054	105	không	tiền	0.041987590595258	323	2054	unknown
2055	106	spa	spa	0.0	324	2055	beauty_treatment
2056	106	spa	duy_trì	0.0	324	2056	beauty_treatment
2057	106	spa	dc	0.0	324	2057	beauty_treatment
2058	106	nv	tiền	1.493683544061457	325	2058	customer_service
2059	106	nv	tip	1.493683544061457	325	2059	customer_service
2060	106	nv	nv	1.493683544061457	325	2060	customer_service
2061	106	nv	đi	1.493683544061457	325	2061	customer_service
2062	106	nv	ko	1.493683544061457	325	2062	customer_service
2063	106	ko	nv	-2.756159540251536	326	2063	unknown
2064	106	ko	đi	-2.756159540251536	326	2064	unknown
2065	106	ko	ko	-2.756159540251536	326	2065	unknown
2066	106	ko	dẹp	-2.756159540251536	326	2066	unknown
2067	106	ko	tiệm	-2.756159540251536	326	2067	unknown
2068	107	nhân_viên	nhân_viên	0.8384440361997836	327	2068	customer_service
2069	107	nhân_viên	không	0.8384440361997836	327	2069	customer_service
2070	107	nhân_viên	kiến_thức	0.8384440361997836	327	2070	customer_service
2071	107	không	nhân_viên	0.8384440361997836	328	2071	unknown
2072	107	không	không	0.8384440361997836	328	2072	unknown
2073	107	không	kiến_thức	0.8384440361997836	328	2073	unknown
2074	107	không	chuyên_môn	0.8384440361997836	328	2074	unknown
2075	107	kiến_thức	nhân_viên	0.8384440361997836	329	2075	unknown
2076	107	kiến_thức	không	0.8384440361997836	329	2076	unknown
2077	107	kiến_thức	kiến_thức	0.8384440361997836	329	2077	unknown
2078	107	kiến_thức	chuyên_môn	0.8384440361997836	329	2078	unknown
2079	107	kiến_thức	tư_vấn	0.8384440361997836	329	2079	unknown
2080	107	chuyên_môn	không	0.8384440361997836	330	2080	management_and_operations
2081	107	chuyên_môn	kiến_thức	0.8384440361997836	330	2081	management_and_operations
2082	107	chuyên_môn	chuyên_môn	0.8384440361997836	330	2082	management_and_operations
2083	107	chuyên_môn	tư_vấn	0.8384440361997836	330	2083	management_and_operations
2084	107	chuyên_môn	khách_hàng	0.8384440361997836	330	2084	management_and_operations
2085	107	tư_vấn	kiến_thức	0.0	331	2085	customer_service
2086	107	tư_vấn	chuyên_môn	0.0	331	2086	customer_service
2087	107	tư_vấn	tư_vấn	0.0	331	2087	customer_service
2088	107	tư_vấn	khách_hàng	0.0	331	2088	customer_service
2089	107	khách_hàng	chuyên_môn	0.0	332	2089	customer_service
2090	107	khách_hàng	tư_vấn	0.0	332	2090	customer_service
2091	107	khách_hàng	khách_hàng	0.0	332	2091	customer_service
2092	108	không	đăng	0.8384440361997836	333	2092	unknown
2093	108	không	nhắn_tin	0.8384440361997836	333	2093	unknown
2094	108	không	không	0.8384440361997836	333	2094	unknown
2095	108	không	rep	0.8384440361997836	333	2095	unknown
2096	109	điều_trị	điều_trị	0.8384440361997836	334	2096	healthcare
2097	109	điều_trị	không	0.8384440361997836	334	2097	healthcare
2098	109	điều_trị	thoải_mái	0.8384440361997836	334	2098	healthcare
2099	109	không	điều_trị	3.3537761447991343	335	2099	unknown
2100	109	không	không	3.3537761447991343	335	2100	unknown
2101	109	không	thoải_mái	3.3537761447991343	335	2101	unknown
2102	109	không	không	3.3537761447991343	335	2102	unknown
2103	109	không	không	3.3537761447991343	335	2103	unknown
2104	109	không	thoải_mái	3.3537761447991343	335	2104	unknown
2105	109	không	không	3.3537761447991343	335	2105	unknown
2106	109	không	tự_tin	3.3537761447991343	335	2106	unknown
2107	109	không	ngoại_hình	3.3537761447991343	335	2107	unknown
2108	110	quảng_cáo	quảng_cáo	5.191566141214226	336	2108	marketing
2109	110	quảng_cáo	đằng	5.191566141214226	336	2109	marketing
2110	110	quảng_cáo	nẻo	5.191566141214226	336	2110	marketing
2111	111	dịch_vụ	tiền_bạc	-4.008948979572146	337	2111	customer_service
2112	111	dịch_vụ	dịch_vụ	-4.008948979572146	337	2112	customer_service
2113	111	dịch_vụ	không	-4.008948979572146	337	2113	customer_service
2114	111	dịch_vụ	hiệu_quả	-4.008948979572146	337	2114	customer_service
2115	111	không	tiền_bạc	-5.072288664733232	338	2115	unknown
2116	111	không	dịch_vụ	-5.072288664733232	338	2116	unknown
2117	111	không	không	-5.072288664733232	338	2117	unknown
2118	111	không	hiệu_quả	-5.072288664733232	338	2118	unknown
2119	111	không	thất_vọng	-5.072288664733232	338	2119	unknown
2120	111	hiệu_quả	dịch_vụ	-5.072288664733232	339	2120	product_and_quality
2121	111	hiệu_quả	không	-5.072288664733232	339	2121	product_and_quality
2122	111	hiệu_quả	hiệu_quả	-5.072288664733232	339	2122	product_and_quality
2123	111	hiệu_quả	thất_vọng	-5.072288664733232	339	2123	product_and_quality
2124	113	kết_quả	không_hài_lòng	-2.3133356104221607	340	2124	product_and_quality
2125	113	kết_quả	kết_quả	-2.3133356104221607	340	2125	product_and_quality
2126	113	kết_quả	điều_trị	-2.3133356104221607	340	2126	product_and_quality
2127	113	kết_quả	da	-2.3133356104221607	340	2127	product_and_quality
2128	113	điều_trị	không_hài_lòng	-1.4748915742223772	341	2128	healthcare
2129	113	điều_trị	kết_quả	-1.4748915742223772	341	2129	healthcare
2130	113	điều_trị	điều_trị	-1.4748915742223772	341	2130	healthcare
2131	113	điều_trị	da	-1.4748915742223772	341	2131	healthcare
2132	113	điều_trị	không	-1.4748915742223772	341	2132	healthcare
2133	113	da	kết_quả	0.8384440361997836	342	2133	beauty_treatment
2134	113	da	điều_trị	0.8384440361997836	342	2134	beauty_treatment
2135	113	da	da	0.8384440361997836	342	2135	beauty_treatment
2136	113	da	không	0.8384440361997836	342	2136	beauty_treatment
2137	113	da	cải_thiện	0.8384440361997836	342	2137	beauty_treatment
2138	113	không	điều_trị	-3.862506168123472	343	2138	unknown
2139	113	không	da	-3.862506168123472	343	2139	unknown
2140	113	không	không	-3.862506168123472	343	2140	unknown
2141	113	không	cải_thiện	-3.862506168123472	343	2141	unknown
2142	113	không	gì_cả	-3.862506168123472	343	2142	unknown
2143	114	đường	nằm	0.0	344	2143	unknown
2144	114	đường	mặt_bằng	0.0	344	2144	unknown
2145	114	đường	đường	0.0	344	2145	unknown
2146	114	đường	kẹt	0.0	344	2146	unknown
2147	114	đường	xe	0.0	344	2147	unknown
2148	115	thẩm_mỹ_viện	không_gian	4.903017700040815	345	2148	healthcare
2149	115	thẩm_mỹ_viện	thẩm_mỹ_viện	4.903017700040815	345	2149	healthcare
2150	115	thẩm_mỹ_viện	không	4.903017700040815	345	2150	healthcare
2151	115	thẩm_mỹ_viện	sạch_sẽ	4.903017700040815	345	2151	healthcare
2152	115	không	không_gian	11.482923472481197	346	2152	unknown
2153	115	không	thẩm_mỹ_viện	11.482923472481197	346	2153	unknown
2154	115	không	không	11.482923472481197	346	2154	unknown
2155	115	không	sạch_sẽ	11.482923472481197	346	2155	unknown
2156	115	không	không	11.482923472481197	346	2156	unknown
2157	115	không	không	11.482923472481197	346	2157	unknown
2158	115	không	sạch_sẽ	11.482923472481197	346	2158	unknown
2159	115	không	không	11.482923472481197	346	2159	unknown
2160	115	không	thoải_mái	11.482923472481197	346	2160	unknown
2161	115	không	khách_hàng	11.482923472481197	346	2161	unknown
2162	115	khách_hàng	không	0.8384440361997836	347	2162	customer_service
2163	115	khách_hàng	thoải_mái	0.8384440361997836	347	2163	customer_service
2164	115	khách_hàng	khách_hàng	0.8384440361997836	347	2164	customer_service
2165	116	không	ẩn	-3.611510496177691	348	2165	unknown
2166	116	không	hoài	-3.611510496177691	348	2166	unknown
2167	116	không	không	-3.611510496177691	348	2167	unknown
2168	116	không	người_dân	-3.611510496177691	348	2168	unknown
2169	116	không	lân_cận	-3.611510496177691	348	2169	unknown
2170	117	nhân_viên	nhân_viên	-1.3022447247477906	349	2170	customer_service
2171	117	nhân_viên	không	-1.3022447247477906	349	2171	customer_service
2172	117	nhân_viên	tận_tình	-1.3022447247477906	349	2172	customer_service
2173	117	không	nhân_viên	-0.927601377096014	350	2173	unknown
2174	117	không	không	-0.927601377096014	350	2174	unknown
2175	117	không	tận_tình	-0.927601377096014	350	2175	unknown
2176	117	không	không	-0.927601377096014	350	2176	unknown
2177	117	không	không	-0.927601377096014	350	2177	unknown
2178	117	không	tận_tình	-0.927601377096014	350	2178	unknown
2179	117	không	không	-0.927601377096014	350	2179	unknown
2180	117	không	nhu_cầu	-0.927601377096014	350	2180	unknown
2181	117	không	mong_muốn	-0.927601377096014	350	2181	unknown
2182	117	nhu_cầu	tận_tình	-1.3022447247477906	351	2182	personal_experience
2183	117	nhu_cầu	không	-1.3022447247477906	351	2183	personal_experience
2184	117	nhu_cầu	nhu_cầu	-1.3022447247477906	351	2184	personal_experience
2185	117	nhu_cầu	mong_muốn	-1.3022447247477906	351	2185	personal_experience
2186	117	nhu_cầu	khách_hàng	-1.3022447247477906	351	2186	personal_experience
2187	117	khách_hàng	nhu_cầu	0.0	352	2187	customer_service
2188	117	khách_hàng	mong_muốn	0.0	352	2188	customer_service
2189	117	khách_hàng	khách_hàng	0.0	352	2189	customer_service
2190	118	tư_vấn	bắt_đợi	0.0	353	2190	customer_service
2191	118	tư_vấn	h	0.0	353	2191	customer_service
2192	118	tư_vấn	tư_vấn	0.0	353	2192	customer_service
2193	119	sản_phẩm	sản_phẩm	0.8384440361997836	354	2193	product_and_quality
2194	119	sản_phẩm	dịch_vụ	0.8384440361997836	354	2194	product_and_quality
2195	119	sản_phẩm	không	0.8384440361997836	354	2195	product_and_quality
2196	119	dịch_vụ	sản_phẩm	0.8384440361997836	355	2196	customer_service
2197	119	dịch_vụ	dịch_vụ	0.8384440361997836	355	2197	customer_service
2198	119	dịch_vụ	không	0.8384440361997836	355	2198	customer_service
2199	119	dịch_vụ	chất_lượng	0.8384440361997836	355	2199	customer_service
2200	119	không	sản_phẩm	0.8384440361997836	356	2200	unknown
2201	119	không	dịch_vụ	0.8384440361997836	356	2201	unknown
2202	119	không	không	0.8384440361997836	356	2202	unknown
2203	119	không	chất_lượng	0.8384440361997836	356	2203	unknown
2204	119	không	khách_hàng	0.8384440361997836	356	2204	unknown
2205	119	chất_lượng	dịch_vụ	0.8384440361997836	357	2205	product_and_quality
2206	119	chất_lượng	không	0.8384440361997836	357	2206	product_and_quality
2207	119	chất_lượng	chất_lượng	0.8384440361997836	357	2207	product_and_quality
2208	119	chất_lượng	khách_hàng	0.8384440361997836	357	2208	product_and_quality
2209	119	chất_lượng	lo_lắng	0.8384440361997836	357	2209	product_and_quality
2210	119	khách_hàng	không	0.8384440361997836	358	2210	customer_service
2211	119	khách_hàng	chất_lượng	0.8384440361997836	358	2211	customer_service
2212	119	khách_hàng	khách_hàng	0.8384440361997836	358	2212	customer_service
2213	119	khách_hàng	lo_lắng	0.8384440361997836	358	2213	customer_service
2214	119	khách_hàng	tác_động	0.8384440361997836	358	2214	customer_service
2215	120	đẹp	bận	4.85746720395144	359	2215	unknown
2216	120	đẹp	đồ	4.85746720395144	359	2216	unknown
2217	120	đẹp	đẹp	4.85746720395144	359	2217	unknown
2218	120	đẹp	bu	4.85746720395144	359	2218	unknown
2219	120	đẹp	bận	4.85746720395144	359	2219	unknown
2220	120	tư_vấn	bu	-2.4556359378454573	360	2220	customer_service
2221	120	tư_vấn	bận	-2.4556359378454573	360	2221	customer_service
2222	120	tư_vấn	tư_vấn	-2.4556359378454573	360	2222	customer_service
2223	120	tư_vấn	không	-2.4556359378454573	360	2223	customer_service
2224	120	tư_vấn	nhiệt_tình	-2.4556359378454573	360	2224	customer_service
2225	120	không	bận	-2.4556359378454573	361	2225	unknown
2226	120	không	tư_vấn	-2.4556359378454573	361	2226	unknown
2227	120	không	không	-2.4556359378454573	361	2227	unknown
2228	120	không	nhiệt_tình	-2.4556359378454573	361	2228	unknown
2229	120	không	lắm	-2.4556359378454573	361	2229	unknown
2230	120	tui	chúng_nó	-0.5306212243618456	362	2230	unknown
2231	120	tui	sợ	-0.5306212243618456	362	2231	unknown
2232	120	tui	tui	-0.5306212243618456	362	2232	unknown
2233	120	tui	tiền	-0.5306212243618456	362	2233	unknown
2234	121	không	không	-0.1387980816453273	363	2234	unknown
2235	121	không	chuyên_nghiệp	-0.1387980816453273	363	2235	unknown
2236	121	không	nhân_viên	-0.1387980816453273	363	2236	unknown
2237	121	không	trải_nghiệm	-0.1387980816453273	363	2237	unknown
2238	121	không	khách_hàng	-0.1387980816453273	363	2238	unknown
2239	121	không	không	-0.1387980816453273	363	2239	unknown
2240	121	không	thoải_mái	-0.1387980816453273	363	2240	unknown
2241	121	không	an_tâm	-0.1387980816453273	363	2241	unknown
2242	121	nhân_viên	không	-0.977242117845111	364	2242	customer_service
2243	121	nhân_viên	chuyên_nghiệp	-0.977242117845111	364	2243	customer_service
2244	121	nhân_viên	nhân_viên	-0.977242117845111	364	2244	customer_service
2245	121	nhân_viên	trải_nghiệm	-0.977242117845111	364	2245	customer_service
2246	121	nhân_viên	khách_hàng	-0.977242117845111	364	2246	customer_service
2247	121	trải_nghiệm	chuyên_nghiệp	-0.977242117845111	365	2247	customer_service
2248	121	trải_nghiệm	nhân_viên	-0.977242117845111	365	2248	customer_service
2249	121	trải_nghiệm	trải_nghiệm	-0.977242117845111	365	2249	customer_service
2250	121	trải_nghiệm	khách_hàng	-0.977242117845111	365	2250	customer_service
2251	121	trải_nghiệm	không	-0.977242117845111	365	2251	customer_service
2252	121	khách_hàng	nhân_viên	0.8384440361997836	366	2252	customer_service
2253	121	khách_hàng	trải_nghiệm	0.8384440361997836	366	2253	customer_service
2254	121	khách_hàng	khách_hàng	0.8384440361997836	366	2254	customer_service
2255	121	khách_hàng	không	0.8384440361997836	366	2255	customer_service
2256	121	khách_hàng	thoải_mái	0.8384440361997836	366	2256	customer_service
2257	123	dịch_vụ	dịch_vụ	1.6872972066812588	367	2257	customer_service
2258	123	dịch_vụ	không	1.6872972066812588	367	2258	customer_service
2259	123	dịch_vụ	quảng_cáo	1.6872972066812588	367	2259	customer_service
2260	123	không	dịch_vụ	5.051482485762085	368	2260	unknown
2261	123	không	không	5.051482485762085	368	2261	unknown
2262	123	không	quảng_cáo	5.051482485762085	368	2262	unknown
2263	123	không	không	5.051482485762085	368	2263	unknown
2264	123	không	không	5.051482485762085	368	2264	unknown
2265	123	không	quảng_cáo	5.051482485762085	368	2265	unknown
2266	123	không	không	5.051482485762085	368	2266	unknown
2267	123	không	tin_cậy	5.051482485762085	368	2267	unknown
2268	123	quảng_cáo	dịch_vụ	2.5257412428810424	369	2268	marketing
2269	123	quảng_cáo	không	2.5257412428810424	369	2269	marketing
2270	123	quảng_cáo	quảng_cáo	2.5257412428810424	369	2270	marketing
2271	123	quảng_cáo	không	2.5257412428810424	369	2271	marketing
2272	123	quảng_cáo	tin_cậy	2.5257412428810424	369	2272	marketing
2273	124	dịch_vụ	ko_tư_vấn	-9.60571692604941	370	2273	customer_service
2274	124	dịch_vụ	kĩ	-9.60571692604941	370	2274	customer_service
2275	124	dịch_vụ	dịch_vụ	-9.60571692604941	370	2275	customer_service
2276	124	dịch_vụ	hiệu_quả	-9.60571692604941	370	2276	customer_service
2277	124	dịch_vụ	trả_lời	-9.60571692604941	370	2277	customer_service
2278	124	hiệu_quả	kĩ	-4.84739301577193	371	2278	product_and_quality
2279	124	hiệu_quả	dịch_vụ	-4.84739301577193	371	2279	product_and_quality
2280	124	hiệu_quả	hiệu_quả	-4.84739301577193	371	2280	product_and_quality
2281	124	hiệu_quả	trả_lời	-4.84739301577193	371	2281	product_and_quality
2282	124	hiệu_quả	đồng_ý	-4.84739301577193	371	2282	product_and_quality
2283	124	liệu_trình	trả_lời	0.0	372	2283	beauty_treatment
2284	124	liệu_trình	đồng_ý	0.0	372	2284	beauty_treatment
2285	124	liệu_trình	liệu_trình	0.0	372	2285	beauty_treatment
2286	124	liệu_trình	nói_e	0.0	372	2286	beauty_treatment
2287	124	liệu_trình	chốt	0.0	372	2287	beauty_treatment
2288	125	kết_quả	tiền	0.766937839068988	373	2288	product_and_quality
2289	125	kết_quả	kết_quả	0.766937839068988	373	2289	product_and_quality
2290	125	kết_quả	không	0.766937839068988	373	2290	product_and_quality
2291	125	kết_quả	mong_đợi	0.766937839068988	373	2291	product_and_quality
2292	125	không	tiền	-0.2964018460920985	374	2292	unknown
2293	125	không	kết_quả	-0.2964018460920985	374	2293	unknown
2294	125	không	không	-0.2964018460920985	374	2294	unknown
2295	125	không	mong_đợi	-0.2964018460920985	374	2295	unknown
2296	125	không	thất_vọng	-0.2964018460920985	374	2296	unknown
2297	126	giá	chốt	0.0	375	2297	pricing
2298	126	giá	giá	0.0	375	2298	pricing
2299	126	giá	phương_án	0.0	375	2299	pricing
2300	126	giá	ko_đợi	0.0	375	2300	pricing
2301	127	sản_phẩm	sản_phẩm	0.8384440361997836	376	2301	product_and_quality
2302	127	sản_phẩm	dịch_vụ	0.8384440361997836	376	2302	product_and_quality
2303	127	sản_phẩm	không	0.8384440361997836	376	2303	product_and_quality
2304	127	dịch_vụ	sản_phẩm	0.8384440361997836	377	2304	customer_service
2305	127	dịch_vụ	dịch_vụ	0.8384440361997836	377	2305	customer_service
2306	127	dịch_vụ	không	0.8384440361997836	377	2306	customer_service
2307	127	dịch_vụ	kết_quả	0.8384440361997836	377	2307	customer_service
2308	127	không	sản_phẩm	0.8384440361997836	378	2308	unknown
2309	127	không	dịch_vụ	0.8384440361997836	378	2309	unknown
2310	127	không	không	0.8384440361997836	378	2310	unknown
2311	127	không	kết_quả	0.8384440361997836	378	2311	unknown
2312	127	không	hứa_hẹn	0.8384440361997836	378	2312	unknown
2313	127	kết_quả	dịch_vụ	5.2104645961324	379	2313	product_and_quality
2314	127	kết_quả	không	5.2104645961324	379	2314	product_and_quality
2315	127	kết_quả	kết_quả	5.2104645961324	379	2315	product_and_quality
2316	127	kết_quả	hứa_hẹn	5.2104645961324	379	2316	product_and_quality
2317	127	kết_quả	lừa_dối	5.2104645961324	379	2317	product_and_quality
2318	128	nv	kiến_bthg	0.0	380	2318	customer_service
2319	128	nv	đc	0.0	380	2319	customer_service
2320	128	nv	nv	0.0	380	2320	customer_service
2321	128	nv	tư_vấn	0.0	380	2321	customer_service
2322	128	tư_vấn	đc	0.0	381	2322	customer_service
2323	128	tư_vấn	nv	0.0	381	2323	customer_service
2324	128	tư_vấn	tư_vấn	0.0	381	2324	customer_service
2325	129	vụ	sản	4.0380807799547895	382	2325	unknown
2326	129	vụ	phẩmdịch	4.0380807799547895	382	2326	unknown
2327	129	vụ	vụ	4.0380807799547895	382	2327	unknown
2328	129	vụ	da	4.0380807799547895	382	2328	unknown
2329	129	vụ	tổn_thương	4.0380807799547895	382	2329	unknown
2330	129	da	phẩmdịch	2.047140029061824	383	2330	beauty_treatment
2331	129	da	vụ	2.047140029061824	383	2331	beauty_treatment
2332	129	da	da	2.047140029061824	383	2332	beauty_treatment
2333	129	da	tổn_thương	2.047140029061824	383	2333	beauty_treatment
2334	129	da	nặng_nề	2.047140029061824	383	2334	beauty_treatment
2335	131	nhân_viên	nhân_viên	0.4256853306691519	384	2335	customer_service
2336	131	nhân_viên	thái_độ	0.4256853306691519	384	2336	customer_service
2337	131	nhân_viên	không	0.4256853306691519	384	2337	customer_service
2338	131	thái_độ	nhân_viên	0.4256853306691519	385	2338	customer_interaction
2339	131	thái_độ	thái_độ	0.4256853306691519	385	2339	customer_interaction
2340	131	thái_độ	không	0.4256853306691519	385	2340	customer_interaction
2341	131	thái_độ	tôn_trọng	0.4256853306691519	385	2341	customer_interaction
2342	131	không	nhân_viên	2.941017439268503	386	2342	unknown
2343	131	không	thái_độ	2.941017439268503	386	2343	unknown
2344	131	không	không	2.941017439268503	386	2344	unknown
2345	131	không	tôn_trọng	2.941017439268503	386	2345	unknown
2346	131	không	không	2.941017439268503	386	2346	unknown
2347	131	không	không	2.941017439268503	386	2347	unknown
2348	131	không	tôn_trọng	2.941017439268503	386	2348	unknown
2349	131	không	không	2.941017439268503	386	2349	unknown
2350	131	không	đáp_ứng	2.941017439268503	386	2350	unknown
2351	131	không	nhu_cầu	2.941017439268503	386	2351	unknown
2352	131	nhu_cầu	không	0.8384440361997836	387	2352	personal_experience
2353	131	nhu_cầu	đáp_ứng	0.8384440361997836	387	2353	personal_experience
2354	131	nhu_cầu	nhu_cầu	0.8384440361997836	387	2354	personal_experience
2355	131	nhu_cầu	mong_muốn	0.8384440361997836	387	2355	personal_experience
2356	131	nhu_cầu	khách_hàng	0.8384440361997836	387	2356	personal_experience
2357	131	khách_hàng	nhu_cầu	0.0	388	2357	customer_service
2358	131	khách_hàng	mong_muốn	0.0	388	2358	customer_service
2359	131	khách_hàng	khách_hàng	0.0	388	2359	customer_service
2360	132	dịch_vụ	dịch_vụ	0.0	389	2360	customer_service
2361	132	dịch_vụ	tiêm	0.0	389	2361	customer_service
2362	132	dịch_vụ	filler	0.0	389	2362	customer_service
2363	132	mắt	tiêm	0.0	390	2363	unknown
2364	132	mắt	filler	0.0	390	2364	unknown
2365	132	mắt	mắt	0.0	390	2365	unknown
2366	132	mắt	bảo	0.0	390	2366	unknown
2367	132	mắt	chụp	0.0	390	2367	unknown
2368	132	mặt	chụp	0.0	391	2368	unknown
2369	132	mặt	ảnh	0.0	391	2369	unknown
2370	132	mặt	mặt	0.0	391	2370	unknown
2371	132	mặt	gửi	0.0	391	2371	unknown
2372	132	mặt	xong	0.0	391	2372	unknown
2373	132	không	gửi	0.1717242390324793	392	2373	unknown
2374	132	không	xong	0.1717242390324793	392	2374	unknown
2375	132	không	không	0.1717242390324793	392	2375	unknown
2376	132	không	trả_lời	0.1717242390324793	392	2376	unknown
2377	132	không	hụt_hẫng	0.1717242390324793	392	2377	unknown
2378	133	không	không_gian	16.97521499136176	393	2378	unknown
2379	133	không	làm_việc	16.97521499136176	393	2379	unknown
2380	133	không	không	16.97521499136176	393	2380	unknown
2381	133	không	sạch_sẽ	16.97521499136176	393	2381	unknown
2382	133	không	không	16.97521499136176	393	2382	unknown
2383	133	không	không	16.97521499136176	393	2383	unknown
2384	133	không	sạch_sẽ	16.97521499136176	393	2384	unknown
2385	133	không	không	16.97521499136176	393	2385	unknown
2386	133	không	thoải_mái	16.97521499136176	393	2386	unknown
2387	133	không	khách_hàng	16.97521499136176	393	2387	unknown
2388	133	không	thoải_mái	16.97521499136176	393	2388	unknown
2389	133	không	khách_hàng	16.97521499136176	393	2389	unknown
2390	133	không	không	16.97521499136176	393	2390	unknown
2391	133	không	cảm_giác	16.97521499136176	393	2391	unknown
2392	133	không	an_toàn	16.97521499136176	393	2392	unknown
2393	133	khách_hàng	không	1.6768880723995672	394	2393	customer_service
2394	133	khách_hàng	thoải_mái	1.6768880723995672	394	2394	customer_service
2395	133	khách_hàng	khách_hàng	1.6768880723995672	394	2395	customer_service
2396	133	khách_hàng	không	1.6768880723995672	394	2396	customer_service
2397	133	khách_hàng	cảm_giác	1.6768880723995672	394	2397	customer_service
2398	133	cảm_giác	khách_hàng	5.492291518880565	395	2398	unknown
2399	133	cảm_giác	không	5.492291518880565	395	2399	unknown
2400	133	cảm_giác	cảm_giác	5.492291518880565	395	2400	unknown
2401	133	cảm_giác	an_toàn	5.492291518880565	395	2401	unknown
2402	134	da	da	-5.297329505652293	396	2402	beauty_treatment
2403	134	da	tệ	-5.297329505652293	396	2403	beauty_treatment
2404	134	da	tệ	-5.297329505652293	396	2404	beauty_treatment
2405	134	da	lan	-5.297329505652293	396	2405	beauty_treatment
2406	134	da	má	-5.297329505652293	396	2406	beauty_treatment
2407	134	da	da	-5.297329505652293	396	2407	beauty_treatment
2408	134	da	yếu	-5.297329505652293	396	2408	beauty_treatment
2409	134	da	đi	-5.297329505652293	396	2409	beauty_treatment
2410	134	da	đau	-5.297329505652293	396	2410	beauty_treatment
2411	134	da	nặn	-5.297329505652293	396	2411	beauty_treatment
2412	134	da	da	-5.297329505652293	396	2412	beauty_treatment
2413	134	da	viêm	-5.297329505652293	396	2413	beauty_treatment
2414	134	da	đỏ	-5.297329505652293	396	2414	beauty_treatment
2415	134	mụn	đi	1.117889029622018	397	2415	beauty_treatment
2416	134	mụn	đầu	1.117889029622018	397	2416	beauty_treatment
2417	134	mụn	mụn	1.117889029622018	397	2417	beauty_treatment
2418	134	mụn	xung_quanh	1.117889029622018	397	2418	beauty_treatment
2419	134	mụn	mũi	1.117889029622018	397	2419	beauty_treatment
2420	134	mụn	đi	1.117889029622018	397	2420	beauty_treatment
2421	134	mụn	nặn	1.117889029622018	397	2421	beauty_treatment
2422	134	mụn	mụn	1.117889029622018	397	2422	beauty_treatment
2423	134	mụn	lazer	1.117889029622018	397	2423	beauty_treatment
2424	134	mụn	bực_bội	1.117889029622018	397	2424	beauty_treatment
2425	134	mụn	kĩ_thuật_viên	1.117889029622018	397	2425	beauty_treatment
2426	134	mụn	nặn	1.117889029622018	397	2426	beauty_treatment
2427	134	mụn	mụn	1.117889029622018	397	2427	beauty_treatment
2428	134	mụn	không	1.117889029622018	397	2428	beauty_treatment
2429	134	mụn	tâm	1.117889029622018	397	2429	beauty_treatment
2430	134	mụn	viêm	1.117889029622018	397	2430	beauty_treatment
2431	134	mụn	đỏ	1.117889029622018	397	2431	beauty_treatment
2432	134	mụn	mụn	1.117889029622018	397	2432	beauty_treatment
2433	134	mụn	đầu	1.117889029622018	397	2433	beauty_treatment
2434	134	mụn	trắng	1.117889029622018	397	2434	beauty_treatment
2435	134	mụn	mấy	1.117889029622018	397	2435	beauty_treatment
2436	134	mụn	nặn	1.117889029622018	397	2436	beauty_treatment
2437	134	mụn	mụn	1.117889029622018	397	2437	beauty_treatment
2438	134	mụn	lun_nha	1.117889029622018	397	2438	beauty_treatment
2439	134	mụn	né	1.117889029622018	397	2439	beauty_treatment
2440	134	mũi	mụn	0.0	398	2440	personal_care
2441	134	mũi	xung_quanh	0.0	398	2441	personal_care
2442	134	mũi	mũi	0.0	398	2442	personal_care
2443	134	mũi	miệng	0.0	398	2443	personal_care
2444	134	mũi	lan	0.0	398	2444	personal_care
2445	134	nặn	yếu	0.0429371444414412	399	2445	unknown
2446	134	nặn	đi	0.0429371444414412	399	2446	unknown
